X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,platform_code,platform_name,stop_lat,stop_lon,zone_id,stop_address,stop_url,level_id,location_type,parent_station,wheelchair_boarding,municipality,on_street,at_street,vehicle_type,Sidewalk_Width__ft_,Accessibility_Score,Sidewalk_Condition,Sidewalk_Material,Current_Shelter,Routes,Municipality_1,Neighborhood,created_user,created_date,last_edited_user,last_edited_date
-70.9554450001164,42.1841459996155,648628,13826,13826,Opp 650 Main St,,,,42.184146,-70.955445,LocalBus,,https://www.mbta.com/stops/13826,,0,,1,Weymouth,Main Street,,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9553860000677,42.178988999915,648629,13827,13827,Main St @ Adams Place,,,,42.178989,-70.955386,LocalBus,,https://www.mbta.com/stops/13827,,0,,1,Weymouth,Main Street,Adams Place,3,5.083333333,Medium,Good,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9535500000503,42.1762580002947,648630,13828,13828,Opp 85 Columbian St,,,,42.176258,-70.95355,LocalBus,,https://www.mbta.com/stops/13828,,0,,1,Weymouth,Columbian Street,Burton Terrace,3,9.916666667,Medium,Excellent,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9521899995464,42.1752610004222,648631,13829,13829,Opp 41 Columbian St,,,,42.175261,-70.95219,LocalBus,,https://www.mbta.com/stops/13829,,0,,1,Weymouth,Columbian Street,Fogg Road,3,6.083333333,Low,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0737600002615,42.3429760003668,648632,1383,1383,Dartmouth St @ Tremont St,,,,42.342976,-71.07376,LocalBus,,https://www.mbta.com/stops/1383,,0,,1,Boston,Dartmouth Street,Tremont Street,3,4.416666667,Medium,Good,Brick,0,10,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9551670004301,42.1718580001657,648633,13830,13830,Pleasant St @ Main St,,,,42.171858,-70.955167,LocalBus,,https://www.mbta.com/stops/13830,,0,,1,Weymouth,Pleasant Street,Main Street,3,6.416666667,Medium,Good,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9553660001483,42.1752739998794,648634,13831,13831,Opp 861 Main St,,,,42.175274,-70.955366,LocalBus,,https://www.mbta.com/stops/13831,,0,,1,Weymouth,Main Street,Fogg Road,3,3.416666667,Medium,Broken,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9552649998154,42.178835000185,648635,13832,13832,780 Main St,,,,42.178835,-70.955265,LocalBus,,https://www.mbta.com/stops/13832,,0,,1,Weymouth,Main Street,Adams Place,3,6.083333333,Medium,Good,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9553219999237,42.1842060003807,648636,13833,13833,650 Main St,,,,42.184206,-70.955322,LocalBus,,https://www.mbta.com/stops/13833,,0,,1,Weymouth,Main Street,,3,5.333333333,Medium,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9554570000867,42.1870059997345,648637,13834,13834,Opp 561 Main St,,,,42.187006,-70.955457,LocalBus,,https://www.mbta.com/stops/13834,,0,,1,Weymouth,Main Street,Charmada Road,3,4,Medium,Excellent,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9524630000273,42.1897220001211,648638,13835,13835,Middle St @ Mediterranean Dr,,,,42.189722,-70.952463,LocalBus,,https://www.mbta.com/stops/13835,,0,,0,Weymouth,Middle Street,,3,4.5,High,Uneven,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9496659994926,42.1939760003171,648639,13836,13836,Middle St @ Dixon St,,,,42.193976,-70.949666,LocalBus,,https://www.mbta.com/stops/13836,,0,,1,Weymouth,Middle Street,Tara Drive,3,4,Medium,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9486699995196,42.197311000418,648640,13837,13837,Middle St opp Circuit Ave,,,,42.197311,-70.94867,LocalBus,,https://www.mbta.com/stops/13837,,0,,1,Weymouth,Middle Street,Circuit Avenue,3,5,Medium,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9458509994736,42.2006250001639,648641,13838,13838,Middle St opp Winter St,,,,42.200625,-70.945851,LocalBus,,https://www.mbta.com/stops/13838,,0,,1,Weymouth,Middle Street,Winter Street,3,3.75,Medium,Excellent,Concrete,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.946504000398,42.2019020003684,648642,13839,13839,Washington St opp Winter Ct,,,,42.201902,-70.946504,LocalBus,,https://www.mbta.com/stops/13839,,0,,1,Weymouth,Washington Street,Winter Court,3,3.916666667,Medium,Excellent,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0747710000169,42.3450180004422,648643,1384,1384,Dartmouth St @ Appleton St,,,,42.345018,-71.074771,LocalBus,,https://www.mbta.com/stops/1384,,0,,1,Boston,Dartmouth Street,Appleton Street,3,5.333333333,Medium,Good,Brick,0,10,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9504519999451,42.2037650002678,648644,13840,13840,Washington St @ West Lake Dr,,,,42.203765,-70.950452,LocalBus,,https://www.mbta.com/stops/13840,,0,,1,Weymouth,Washington Street,West Lake Drive,3,5.333333333,Low,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.95374500001,42.2054219997922,648645,13841,13841,564 Washington St,,,,42.205422,-70.953745,LocalBus,,https://www.mbta.com/stops/13841,,0,,1,Weymouth,Washington Street,,3,4.583333333,Medium,Cracked,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9543229994579,42.2057540000774,648646,13842,13842,Washington St @ Avalon Dr,,,,42.205754,-70.954323,LocalBus,,https://www.mbta.com/stops/13842,,0,,1,Weymouth,Washington Street,Avalon Drive,3,3.916666667,Medium,Good,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9571980002847,42.2078849996553,648647,13843,13843,Washington St @ Main St,,,,42.207885,-70.957198,LocalBus,,https://www.mbta.com/stops/13843,,0,,1,Weymouth,Washington Street,Main Street,3,6.666666667,Medium,Broken,Asphalt,0,225,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9246179994357,42.1985920002818,648648,13844,13844,Pleasant St @ Colonels Dr,,,,42.198592,-70.924618,LocalBus,,https://www.mbta.com/stops/13844,,0,,0,Weymouth,Pleasant Street,Colonels Lane,3,5.833333333,High,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9246060005025,42.2018040000183,648649,13845,13845,Pleasant St @ Sanderson Ave,,,,42.201804,-70.924606,LocalBus,,https://www.mbta.com/stops/13845,,0,,1,Weymouth,Pleasant Street,,3,3.666666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9244370005889,42.2048090004346,648650,13846,13846,Pleasant St opp Granite Post Lane,,,,42.204809,-70.924437,LocalBus,,https://www.mbta.com/stops/13846,,0,,1,Weymouth,Pleasant Street,Westminster Road,3,4,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9245969998051,42.2070390001291,648651,13848,13848,Pleasant St @ Lorraine St,,,,42.207039,-70.924597,LocalBus,,https://www.mbta.com/stops/13848,,0,,1,Weymouth,Pleasant Street,Lorraine Street,3,5,Low,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9248190001475,42.2090680001911,648652,13849,13849,Pleasant St opp Lambert Ave,,,,42.209068,-70.924819,LocalBus,,https://www.mbta.com/stops/13849,,0,,1,Weymouth,Pleasant Street,Lambert Avenue,3,5.25,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9244610005917,42.2114480001278,648653,13850,13850,Pleasant St @ Raymond St,,,,42.211448,-70.924461,LocalBus,,https://www.mbta.com/stops/13850,,0,,1,Weymouth,Pleasant Street,Raymond Street,3,5.5,Medium,Good,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9245759997475,42.2113829999042,648654,13851,13851,Pleasant St @ Riley Ave,,,,42.211383,-70.924576,LocalBus,,https://www.mbta.com/stops/13851,,0,,1,Weymouth,Pleasant Street,Raymond Street,3,4.75,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9249389998814,42.2091810002373,648655,13852,13852,Pleasant St @ Lambert Ave,,,,42.209181,-70.924939,LocalBus,,https://www.mbta.com/stops/13852,,0,,1,Weymouth,Pleasant Street,Lambert Avenue,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9247160001143,42.2070030004315,648656,13853,13853,Pleasant St @ Village Rd,,,,42.207003,-70.924716,LocalBus,,https://www.mbta.com/stops/13853,,0,,1,Weymouth,Pleasant Street,Village Road,3,5.166666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9245349995847,42.2049359996748,648657,13854,13854,Pleasant St @ Granite Post Lane,,,,42.204936,-70.924535,LocalBus,,https://www.mbta.com/stops/13854,,0,,1,Weymouth,Pleasant Street,Westminster Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9247359999438,42.201890999678,648658,13855,13855,Pleasant St opp Sanderson Ave,,,,42.201891,-70.924736,LocalBus,,https://www.mbta.com/stops/13855,,0,,1,Weymouth,Pleasant Street,Sanderson Avenue,3,6.416666667,Medium,Cracked,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9255240005155,42.1992250004547,648659,13856,13856,Mutton Lane @ Old Stone Way,,,,42.199225,-70.925524,LocalBus,,https://www.mbta.com/stops/13856,,0,,1,Weymouth,Mutton Lane,Old Stone Way,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9283070001277,42.197619999585,648660,13857,13857,100 Mutton Lane,,,,42.19762,-70.928307,LocalBus,,https://www.mbta.com/stops/13857,,0,,1,Weymouth,Mutton Lane,Edgeworth Street,3,3.166666667,Medium,Cracked,Concrete,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9279819996541,42.1964189995751,648661,13858,13858,1197 Washington St,,,,42.196419,-70.927982,LocalBus,,https://www.mbta.com/stops/13858,,0,,0,Weymouth,Washington Street,Mutton Lane,3,4,High,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-70.9258470004117,42.1965560003205,648662,13859,13859,851 Pleasant St,,,,42.196556,-70.925847,LocalBus,,https://www.mbta.com/stops/13859,,0,,1,Weymouth,Pleasant Street,Edgeworth Street,3,4.166666667,Medium,Uneven,Asphalt,0,222,WEYMOUTH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0825609994278,42.3486310001262,648663,1389,1389,Boylston St @ Prudential Center,,,,42.348631,-71.082561,ExpressBus-Downtown,,https://www.mbta.com/stops/1389,,0,,1,Boston,Boylston Street,Fairfield Street,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,BOSTON,Back Bay,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0458340005411,42.3189699999267,648664,139,139,263 Mt Vernon St @ St Christopher's Church,,,,42.31897,-71.045834,LocalBus,,https://www.mbta.com/stops/139,,0,,1,Boston,Mount Vernon Street,,3,8.083333333,Medium,Uneven,Concrete,0,16|8,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0749690001797,42.345156000132,648665,1395,1395,Dartmouth St @ Appleton St,,,,42.345156,-71.074969,ExpressBus-Downtown,,https://www.mbta.com/stops/1395,,0,,1,Boston,Dartmouth Street,Appleton Street,3,4.833333333,Medium,Cracked,Brick,0,10|170,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0034570000289,42.2424889999488,648666,13959,13959,Franklin St @ Guild St,,,,42.242489,-71.003457,LocalBus,,https://www.mbta.com/stops/13959,,0,,1,Quincy,Franklin Street,Guild Street,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,QUINCY,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.073848999552,42.3428850000374,648667,1396,1396,Dartmouth St @ Tremont St,,,,42.342885,-71.073849,ExpressBus-Downtown,,https://www.mbta.com/stops/1396,,0,,1,Boston,Dartmouth Street,Tremont Street,3,5.166666667,Medium,Good,Brick,0,10|170,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0726899996724,42.3417140003829,648668,1397,1397,Opp 43 W Dedham St,,,,42.341714,-71.07269,ExpressBus-Downtown,,https://www.mbta.com/stops/1397,,0,,1,Boston,West Dedham Street,,3,5.083333333,Medium,Good,Concrete,0,10|170,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0713849999497,42.3408830002674,648669,1398,1398,W Dedham St @ Washington St,,,,42.340883,-71.071385,ExpressBus-Downtown,,https://www.mbta.com/stops/1398,,0,,1,Boston,West Dedham Street,,3,5.083333333,Medium,Good,Concrete,JCD,10|170,BOSTON,South End,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0828940001723,42.3458780000541,648670,1399,1399,Belvidere St @ Huntington Ave,,,,42.345878,-71.082894,LocalBus,,https://www.mbta.com/stops/1399,,0,,1,Boston,Belvidere Street,,3,3.333333333,Medium,Excellent,Concrete,0,39|55,BOSTON,Back Bay,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0563789998461,42.3298359997844,648671,14,14,Dorchester St @ Dorchester Ave,,,,42.329836,-71.056379,LocalBus,,https://www.mbta.com/stops/14,,0,,1,Boston,Dorchester Street,Rogers Street,3,3.666666667,Medium,Good,Concrete,0,10|5,BOSTON,South Boston,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.042798999938,42.317913000058,648672,140,140,Mt Vernon St @ Paul A. Dever School,,,,42.317913,-71.042799,LocalBus,,https://www.mbta.com/stops/140,,0,,1,Boston,Mount Vernon Street,,3,5.833333333,Medium,Good,Concrete,0,16|8,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1128680002651,42.375220000398,648673,1400,1400,Cambridge St @ Prescott St,,,,42.37522,-71.112868,LocalBus,,https://www.mbta.com/stops/1400,,0,,1,Cambridge,Cambridge Street,Sumner Road,3,5.083333333,Low,Good,Concrete,JCD/CEMUSA,69|72,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.110197999981,42.3748839998109,648674,1401,1401,Cambridge St @ Trowbridge St,,,,42.374884,-71.110198,LocalBus,,https://www.mbta.com/stops/1401,,0,,1,Cambridge,Cambridge Street,Trowbridge Street,3,6.5,Medium,Excellent,Concrete,JCD/CEMUSA,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.107192000005,42.374482000389,648675,1402,1402,Cambridge St @ Dana St,,,,42.374482,-71.107192,LocalBus,,https://www.mbta.com/stops/1402,,0,,1,Cambridge,Cambridge Street,Dana Street,3,6.416666667,Low,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1045289999152,42.3741489996466,648676,1403,1403,Cambridge St @ Highland Ave,,,,42.374149,-71.104529,LocalBus,,https://www.mbta.com/stops/1403,,0,,1,Cambridge,Cambridge Street,Highland Avenue,3,7.083333333,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0079240002651,42.2032739999603,648677,14030,14030,Franklin St opp Summer St,,,,42.203274,-71.007924,LocalBus,,https://www.mbta.com/stops/14030,,0,,1,Braintree,Franklin Street,Summer Street,3,4.666666667,Medium,Cracked,Asphalt,0,236,BRAINTREE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1022110003692,42.3738390003945,648678,14031,14031,Cambridge St @ Fayette St,,,,42.373839,-71.102211,LocalBus,,https://www.mbta.com/stops/14031,,0,,1,Cambridge,Cambridge Street,Fayette Street,3,6.583333333,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1000750005557,42.3735899999755,648679,1404,1404,Cambridge St @ Hampshire St,,,,42.37359,-71.100075,LocalBus,,https://www.mbta.com/stops/1404,,0,,1,Cambridge,Cambridge Street,Springfield Street,3,3.833333333,Medium,Excellent,Concrete,Municipality,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0982469999709,42.373331000212,648680,1405,1405,Cambridge St @ Prospect St,,,,42.373331,-71.098247,LocalBus,,https://www.mbta.com/stops/1405,,0,,1,Cambridge,Cambridge Street,Prospect Street,3,4.25,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0395379997587,42.1648690001866,648681,14056,14056,88 North St,,,,42.164869,-71.039538,LocalBus,,https://www.mbta.com/stops/14056,,0,,1,Randolph,North Street,Plain Street,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RANDOLPH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0961629994718,42.3730709999786,648682,1406,1406,Cambridge St @ Norfolk St,,,,42.373071,-71.096163,LocalBus,,https://www.mbta.com/stops/1406,,0,,1,Cambridge,Cambridge Street,Norfolk Street,3,4,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0896180003597,42.3722120002606,648683,1409,1409,Cambridge St @ Berkshire St,,,,42.372212,-71.089618,LocalBus,,https://www.mbta.com/stops/1409,,0,,1,Cambridge,Cambridge Street,Berkshire Street,3,9,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0849199999286,42.3716070001668,648684,1411,1411,Cambridge St @ Sixth St,,,,42.371607,-71.08492,LocalBus,,https://www.mbta.com/stops/1411,,0,,1,Cambridge,Cambridge Street,Sixth Street,3,4.083333333,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0816369995355,42.3711839998012,648685,1413,1413,Cambridge St @ Sciarappa St,,,,42.371184,-71.081637,LocalBus,,https://www.mbta.com/stops/1413,,0,,1,Cambridge,Cambridge Street,Sciarappa Street,3,3.833333333,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.079160999826,42.3710119997705,648686,1416,1416,Cambridge St @ Third St,,,,42.371012,-71.079161,LocalBus,,https://www.mbta.com/stops/1416,,0,,1,Cambridge,Cambridge Street,Second Street,3,4.5,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0816920003082,42.3712849995565,648687,1417,1417,Cambridge St @ Sciarappa St,,,,42.371285,-71.081692,LocalBus,,https://www.mbta.com/stops/1417,,0,,1,Cambridge,Cambridge Street,Sciarappa Street,3,5,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0846570005075,42.3716689997996,648688,1419,1419,Cambridge St @ Sixth St,,,,42.371669,-71.084657,LocalBus,,https://www.mbta.com/stops/1419,,0,,1,Cambridge,Cambridge Street,Sixth Street,3,7.166666667,Low,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.040216999909,42.3170710001021,648689,142,142,Mt Vernon St @ South Point Dr,,,,42.317071,-71.040217,LocalBus,,https://www.mbta.com/stops/142,,0,,1,Boston,Mount Vernon Street,,3,9.5,Medium,Good,Concrete,0,16|8,BOSTON,Dorchester,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0872529998808,42.3720019996394,648690,1420,1420,Cambridge St @ Lambert St,,,,42.372002,-71.087253,LocalBus,,https://www.mbta.com/stops/1420,,0,,1,Cambridge,Cambridge Street,Max Avenue,3,8.333333333,Medium,Uneven,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0899409999738,42.3723500001507,648691,1421,1421,Cambridge St @ Berkshire St,,,,42.37235,-71.089941,LocalBus,,https://www.mbta.com/stops/1421,,0,,1,Cambridge,Cambridge Street,Berkshire Street,3,6.25,Medium,Good,Concrete,Municipality,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0731599997038,42.2701720003715,648692,14211,14211,Central Ave @ Central Ave Station,,,,42.270172,-71.07316,LocalBus,,https://www.mbta.com/stops/14211,,0,,1,Milton,Central Avenue,,3,3.75,Medium,Cracked,Concrete,0,240,MILTON,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0931429995032,42.3727670000895,648693,1422,1422,Cambridge St @ Windsor St,,,,42.372767,-71.093143,LocalBus,,https://www.mbta.com/stops/1422,,0,,1,Cambridge,Cambridge Street,Windsor Street,3,4.083333333,Medium,Good,Concrete,Municipality,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0414159996889,42.1438039998934,648694,14225,14225,S Main St opp Woodlawn Rd,,,,42.143804,-71.041416,LocalBus,,https://www.mbta.com/stops/14225,,0,,1,Randolph,South Main Street,Woodlawn Road,3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,RANDOLPH,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0961009996879,42.3731479998229,648695,1423,1423,Cambridge St @ Norfolk St,,,,42.373148,-71.096101,LocalBus,,https://www.mbta.com/stops/1423,,0,,1,Cambridge,Cambridge Street,Norfolk Street,3,3.833333333,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0395869996099,42.1342600001096,648696,14233,14233,Main St @ Demarco Park,,,,42.13426,-71.039587,LocalBus,,https://www.mbta.com/stops/14233,,0,,1,Avon,North Main Street,,3,#N/A,#N/A,#N/A,#N/A,0,#N/A,AVON,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.0979800002563,42.3733959998359,648697,1424,1424,Cambridge St @ Prospect St,,,,42.373396,-71.09798,LocalBus,,https://www.mbta.com/stops/1424,,0,,1,Cambridge,Cambridge Street,Prospect Street,3,5.583333333,Medium,Uneven,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1003710005116,42.3737159999953,648698,1425,1425,Cambridge St @ Springfield St,,,,42.373716,-71.100371,LocalBus,,https://www.mbta.com/stops/1425,,0,,1,Cambridge,Cambridge Street,Springfield Street,3,5.5,Medium,Good,Concrete,Municipality,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.1044669993964,42.3742800003528,648699,1427,1427,Cambridge St @ Camelia Ave - Cambridge Hospital,,,,42.37428,-71.104467,LocalBus,,https://www.mbta.com/stops/1427,,0,,1,Cambridge,Cambridge Street,Highland Avenue,3,9,Medium,Good,Concrete,0,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
-71.107960999886,42.3746940002603,648700,1428,1428,Cambridge St @ Hovey Ave,,,,42.374694,-71.107961,LocalBus,,https://www.mbta.com/stops/1428,,0,,1,Cambridge,Cambridge Street,Hovey Avenue,3,5.166666667,Medium,Good,Concrete,JCD/CEMUSA,69,CAMBRIDGE,,DOT_ADMIN,2023/05/30 14:10:22+00,DOT_ADMIN,2023/05/30 14:10:22+00
